order_id,item_id,product_id,quantity,list_price_x,discount,Extract_time_x,Source_x,exchange_rate,list_price_egp,customer_id,order_status,order_date,required_date,shipped_date,store_id,staff_id,Extract_time_y,Source_y,late_delivery,latency days,weekend,product_name,brand_id,category_id,model_year,list_price_y,Extract_time,Source
375,3,4,2,2899.99,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,138770.03148099998,536,4,2016-08-17 00:00:00.000000000,2016-08-20,2016-08-20,2,7,2024-05-02 11:54:57.869750,postgres,False,,False,Trek Fuel EX 8 29 - 2016,9,6,2016,2899.99,2024-05-02 11:57:31.921611,Datalake
375,3,4,2,2899.99,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,138770.03148099998,536,4,2016-08-17 00:00:00.000000000,2016-08-20,2016-08-20,2,7,2024-05-02 11:54:57.869750,postgres,False,,False,Trek Fuel EX 8 29 - 2016,9,6,2016,2899.99,2024-05-02 11:57:31.921611,Datalake
375,3,4,2,2899.99,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,138770.03148099998,536,4,2016-08-17 00:00:00.000000000,2016-08-20,2016-08-20,2,7,2024-05-02 11:54:57.869750,postgres,False,,False,Trek Fuel EX 8 29 - 2016,9,6,2016,2899.99,2024-05-02 11:57:31.921611,Datalake
384,5,4,1,2899.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,138770.03148099998,410,4,2016-08-20 00:00:00.000000000,2016-08-22,2016-08-23,2,7,2024-05-02 11:54:57.869750,postgres,True,1.0,False,Trek Fuel EX 8 29 - 2016,9,6,2016,2899.99,2024-05-02 11:57:31.921611,Datalake
384,5,4,1,2899.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,138770.03148099998,410,4,2016-08-20 00:00:00.000000000,2016-08-22,2016-08-23,2,7,2024-05-02 11:54:57.869750,postgres,True,1.0,False,Trek Fuel EX 8 29 - 2016,9,6,2016,2899.99,2024-05-02 11:57:31.921611,Datalake
384,5,4,1,2899.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,138770.03148099998,410,4,2016-08-20 00:00:00.000000000,2016-08-22,2016-08-23,2,7,2024-05-02 11:54:57.869750,postgres,True,1.0,False,Trek Fuel EX 8 29 - 2016,9,6,2016,2899.99,2024-05-02 11:57:31.921611,Datalake
384,5,4,1,2899.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,138770.03148099998,410,4,2016-08-20 00:00:00.000000000,2016-08-22,2016-08-23,2,7,2024-05-02 11:54:57.869750,postgres,True,1.0,False,Trek Fuel EX 8 29 - 2016,9,6,2016,2899.99,2024-05-02 11:57:31.921611,Datalake
406,1,4,1,2899.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,138770.03148099998,1380,4,2016-08-31 00:00:00.000000000,2016-09-02,2016-09-01,2,7,2024-05-02 11:54:57.869750,postgres,False,,False,Trek Fuel EX 8 29 - 2016,9,6,2016,2899.99,2024-05-02 11:57:31.921611,Datalake
406,1,4,1,2899.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,138770.03148099998,1380,4,2016-08-31 00:00:00.000000000,2016-09-02,2016-09-01,2,7,2024-05-02 11:54:57.869750,postgres,False,,False,Trek Fuel EX 8 29 - 2016,9,6,2016,2899.99,2024-05-02 11:57:31.921611,Datalake
406,1,4,1,2899.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,138770.03148099998,1380,4,2016-08-31 00:00:00.000000000,2016-09-02,2016-09-01,2,7,2024-05-02 11:54:57.869750,postgres,False,,False,Trek Fuel EX 8 29 - 2016,9,6,2016,2899.99,2024-05-02 11:57:31.921611,Datalake
406,1,4,1,2899.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,138770.03148099998,1380,4,2016-08-31 00:00:00.000000000,2016-09-02,2016-09-01,2,7,2024-05-02 11:54:57.869750,postgres,False,,False,Trek Fuel EX 8 29 - 2016,9,6,2016,2899.99,2024-05-02 11:57:31.921611,Datalake
414,1,4,2,2899.99,0.1,2024-05-02 11:55:01.355526,postgres,47.8519,138770.03148099998,917,4,2016-09-03 00:00:00.000000000,2016-09-06,2016-09-06,2,7,2024-05-02 11:54:57.869750,postgres,False,,False,Trek Fuel EX 8 29 - 2016,9,6,2016,2899.99,2024-05-02 11:57:31.921611,Datalake
414,1,4,2,2899.99,0.1,2024-05-02 11:55:01.355526,postgres,47.8519,138770.03148099998,917,4,2016-09-03 00:00:00.000000000,2016-09-06,2016-09-06,2,7,2024-05-02 11:54:57.869750,postgres,False,,False,Trek Fuel EX 8 29 - 2016,9,6,2016,2899.99,2024-05-02 11:57:31.921611,Datalake
414,1,4,2,2899.99,0.1,2024-05-02 11:55:01.355526,postgres,47.8519,138770.03148099998,917,4,2016-09-03 00:00:00.000000000,2016-09-06,2016-09-06,2,7,2024-05-02 11:54:57.869750,postgres,False,,False,Trek Fuel EX 8 29 - 2016,9,6,2016,2899.99,2024-05-02 11:57:31.921611,Datalake
414,1,4,2,2899.99,0.1,2024-05-02 11:55:01.355526,postgres,47.8519,138770.03148099998,917,4,2016-09-03 00:00:00.000000000,2016-09-06,2016-09-06,2,7,2024-05-02 11:54:57.869750,postgres,False,,False,Trek Fuel EX 8 29 - 2016,9,6,2016,2899.99,2024-05-02 11:57:31.921611,Datalake
421,4,4,1,2899.99,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,138770.03148099998,240,4,2016-09-05 00:00:00.000000000,2016-09-06,2016-09-08,1,3,2024-05-02 11:54:57.869750,postgres,True,2.0,False,Trek Fuel EX 8 29 - 2016,9,6,2016,2899.99,2024-05-02 11:57:31.921611,Datalake
421,4,4,1,2899.99,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,138770.03148099998,240,4,2016-09-05 00:00:00.000000000,2016-09-06,2016-09-08,1,3,2024-05-02 11:54:57.869750,postgres,True,2.0,False,Trek Fuel EX 8 29 - 2016,9,6,2016,2899.99,2024-05-02 11:57:31.921611,Datalake
421,4,4,1,2899.99,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,138770.03148099998,240,4,2016-09-05 00:00:00.000000000,2016-09-06,2016-09-08,1,3,2024-05-02 11:54:57.869750,postgres,True,2.0,False,Trek Fuel EX 8 29 - 2016,9,6,2016,2899.99,2024-05-02 11:57:31.921611,Datalake
421,4,4,1,2899.99,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,138770.03148099998,240,4,2016-09-05 00:00:00.000000000,2016-09-06,2016-09-08,1,3,2024-05-02 11:54:57.869750,postgres,True,2.0,False,Trek Fuel EX 8 29 - 2016,9,6,2016,2899.99,2024-05-02 11:57:31.921611,Datalake
429,2,4,2,2899.99,0.1,2024-05-02 11:55:01.355526,postgres,47.8519,138770.03148099998,153,4,2016-09-10 00:00:00.000000000,2016-09-12,2016-09-12,3,8,2024-05-02 11:54:57.869750,postgres,False,,True,Trek Fuel EX 8 29 - 2016,9,6,2016,2899.99,2024-05-02 11:57:31.921611,Datalake
429,2,4,2,2899.99,0.1,2024-05-02 11:55:01.355526,postgres,47.8519,138770.03148099998,153,4,2016-09-10 00:00:00.000000000,2016-09-12,2016-09-12,3,8,2024-05-02 11:54:57.869750,postgres,False,,True,Trek Fuel EX 8 29 - 2016,9,6,2016,2899.99,2024-05-02 11:57:31.921611,Datalake
429,2,4,2,2899.99,0.1,2024-05-02 11:55:01.355526,postgres,47.8519,138770.03148099998,153,4,2016-09-10 00:00:00.000000000,2016-09-12,2016-09-12,3,8,2024-05-02 11:54:57.869750,postgres,False,,True,Trek Fuel EX 8 29 - 2016,9,6,2016,2899.99,2024-05-02 11:57:31.921611,Datalake
429,2,4,2,2899.99,0.1,2024-05-02 11:55:01.355526,postgres,47.8519,138770.03148099998,153,4,2016-09-10 00:00:00.000000000,2016-09-12,2016-09-12,3,8,2024-05-02 11:54:57.869750,postgres,False,,True,Trek Fuel EX 8 29 - 2016,9,6,2016,2899.99,2024-05-02 11:57:31.921611,Datalake
430,3,4,2,2899.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,138770.03148099998,272,4,2016-09-11 00:00:00.000000000,2016-09-13,2016-09-12,2,6,2024-05-02 11:54:57.869750,postgres,False,,True,Trek Fuel EX 8 29 - 2016,9,6,2016,2899.99,2024-05-02 11:57:31.921611,Datalake
430,3,4,2,2899.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,138770.03148099998,272,4,2016-09-11 00:00:00.000000000,2016-09-13,2016-09-12,2,6,2024-05-02 11:54:57.869750,postgres,False,,True,Trek Fuel EX 8 29 - 2016,9,6,2016,2899.99,2024-05-02 11:57:31.921611,Datalake
430,3,4,2,2899.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,138770.03148099998,272,4,2016-09-11 00:00:00.000000000,2016-09-13,2016-09-12,2,6,2024-05-02 11:54:57.869750,postgres,False,,True,Trek Fuel EX 8 29 - 2016,9,6,2016,2899.99,2024-05-02 11:57:31.921611,Datalake
430,3,4,2,2899.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,138770.03148099998,272,4,2016-09-11 00:00:00.000000000,2016-09-13,2016-09-12,2,6,2024-05-02 11:54:57.869750,postgres,False,,True,Trek Fuel EX 8 29 - 2016,9,6,2016,2899.99,2024-05-02 11:57:31.921611,Datalake
433,4,4,1,2899.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,138770.03148099998,1062,4,2016-09-12 00:00:00.000000000,2016-09-15,2016-09-13,2,6,2024-05-02 11:54:57.869750,postgres,False,,False,Trek Fuel EX 8 29 - 2016,9,6,2016,2899.99,2024-05-02 11:57:31.921611,Datalake
433,4,4,1,2899.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,138770.03148099998,1062,4,2016-09-12 00:00:00.000000000,2016-09-15,2016-09-13,2,6,2024-05-02 11:54:57.869750,postgres,False,,False,Trek Fuel EX 8 29 - 2016,9,6,2016,2899.99,2024-05-02 11:57:31.921611,Datalake
433,4,4,1,2899.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,138770.03148099998,1062,4,2016-09-12 00:00:00.000000000,2016-09-15,2016-09-13,2,6,2024-05-02 11:54:57.869750,postgres,False,,False,Trek Fuel EX 8 29 - 2016,9,6,2016,2899.99,2024-05-02 11:57:31.921611,Datalake
433,4,4,1,2899.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,138770.03148099998,1062,4,2016-09-12 00:00:00.000000000,2016-09-15,2016-09-13,2,6,2024-05-02 11:54:57.869750,postgres,False,,False,Trek Fuel EX 8 29 - 2016,9,6,2016,2899.99,2024-05-02 11:57:31.921611,Datalake
438,1,4,1,2899.99,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,138770.03148099998,314,4,2016-09-16 00:00:00.000000000,2016-09-19,2016-09-18,3,8,2024-05-02 11:54:57.869750,postgres,False,,True,Trek Fuel EX 8 29 - 2016,9,6,2016,2899.99,2024-05-02 11:57:31.921611,Datalake
438,1,4,1,2899.99,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,138770.03148099998,314,4,2016-09-16 00:00:00.000000000,2016-09-19,2016-09-18,3,8,2024-05-02 11:54:57.869750,postgres,False,,True,Trek Fuel EX 8 29 - 2016,9,6,2016,2899.99,2024-05-02 11:57:31.921611,Datalake
438,1,4,1,2899.99,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,138770.03148099998,314,4,2016-09-16 00:00:00.000000000,2016-09-19,2016-09-18,3,8,2024-05-02 11:54:57.869750,postgres,False,,True,Trek Fuel EX 8 29 - 2016,9,6,2016,2899.99,2024-05-02 11:57:31.921611,Datalake
438,1,4,1,2899.99,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,138770.03148099998,314,4,2016-09-16 00:00:00.000000000,2016-09-19,2016-09-18,3,8,2024-05-02 11:54:57.869750,postgres,False,,True,Trek Fuel EX 8 29 - 2016,9,6,2016,2899.99,2024-05-02 11:57:31.921611,Datalake
440,2,4,2,2899.99,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,138770.03148099998,882,4,2016-09-17 00:00:00.000000000,2016-09-18,2016-09-19,2,7,2024-05-02 11:54:57.869750,postgres,True,1.0,True,Trek Fuel EX 8 29 - 2016,9,6,2016,2899.99,2024-05-02 11:57:31.921611,Datalake
440,2,4,2,2899.99,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,138770.03148099998,882,4,2016-09-17 00:00:00.000000000,2016-09-18,2016-09-19,2,7,2024-05-02 11:54:57.869750,postgres,True,1.0,True,Trek Fuel EX 8 29 - 2016,9,6,2016,2899.99,2024-05-02 11:57:31.921611,Datalake
440,2,4,2,2899.99,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,138770.03148099998,882,4,2016-09-17 00:00:00.000000000,2016-09-18,2016-09-19,2,7,2024-05-02 11:54:57.869750,postgres,True,1.0,True,Trek Fuel EX 8 29 - 2016,9,6,2016,2899.99,2024-05-02 11:57:31.921611,Datalake
440,2,4,2,2899.99,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,138770.03148099998,882,4,2016-09-17 00:00:00.000000000,2016-09-18,2016-09-19,2,7,2024-05-02 11:54:57.869750,postgres,True,1.0,True,Trek Fuel EX 8 29 - 2016,9,6,2016,2899.99,2024-05-02 11:57:31.921611,Datalake
447,1,4,2,2899.99,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,138770.03148099998,808,4,2016-09-20 00:00:00.000000000,2016-09-23,2016-09-22,3,8,2024-05-02 11:54:57.869750,postgres,False,,False,Trek Fuel EX 8 29 - 2016,9,6,2016,2899.99,2024-05-02 11:57:31.921611,Datalake
447,1,4,2,2899.99,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,138770.03148099998,808,4,2016-09-20 00:00:00.000000000,2016-09-23,2016-09-22,3,8,2024-05-02 11:54:57.869750,postgres,False,,False,Trek Fuel EX 8 29 - 2016,9,6,2016,2899.99,2024-05-02 11:57:31.921611,Datalake
447,1,4,2,2899.99,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,138770.03148099998,808,4,2016-09-20 00:00:00.000000000,2016-09-23,2016-09-22,3,8,2024-05-02 11:54:57.869750,postgres,False,,False,Trek Fuel EX 8 29 - 2016,9,6,2016,2899.99,2024-05-02 11:57:31.921611,Datalake
447,1,4,2,2899.99,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,138770.03148099998,808,4,2016-09-20 00:00:00.000000000,2016-09-23,2016-09-22,3,8,2024-05-02 11:54:57.869750,postgres,False,,False,Trek Fuel EX 8 29 - 2016,9,6,2016,2899.99,2024-05-02 11:57:31.921611,Datalake
453,3,4,1,2899.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,138770.03148099998,1028,4,2016-09-22 00:00:00.000000000,2016-09-24,2016-09-25,2,7,2024-05-02 11:54:57.869750,postgres,True,1.0,True,Trek Fuel EX 8 29 - 2016,9,6,2016,2899.99,2024-05-02 11:57:31.921611,Datalake
453,3,4,1,2899.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,138770.03148099998,1028,4,2016-09-22 00:00:00.000000000,2016-09-24,2016-09-25,2,7,2024-05-02 11:54:57.869750,postgres,True,1.0,True,Trek Fuel EX 8 29 - 2016,9,6,2016,2899.99,2024-05-02 11:57:31.921611,Datalake
453,3,4,1,2899.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,138770.03148099998,1028,4,2016-09-22 00:00:00.000000000,2016-09-24,2016-09-25,2,7,2024-05-02 11:54:57.869750,postgres,True,1.0,True,Trek Fuel EX 8 29 - 2016,9,6,2016,2899.99,2024-05-02 11:57:31.921611,Datalake
453,3,4,1,2899.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,138770.03148099998,1028,4,2016-09-22 00:00:00.000000000,2016-09-24,2016-09-25,2,7,2024-05-02 11:54:57.869750,postgres,True,1.0,True,Trek Fuel EX 8 29 - 2016,9,6,2016,2899.99,2024-05-02 11:57:31.921611,Datalake
460,3,4,1,2899.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,138770.03148099998,691,4,2016-09-25 00:00:00.000000000,2016-09-27,2016-09-26,3,8,2024-05-02 11:54:57.869750,postgres,False,,True,Trek Fuel EX 8 29 - 2016,9,6,2016,2899.99,2024-05-02 11:57:31.921611,Datalake
460,3,4,1,2899.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,138770.03148099998,691,4,2016-09-25 00:00:00.000000000,2016-09-27,2016-09-26,3,8,2024-05-02 11:54:57.869750,postgres,False,,True,Trek Fuel EX 8 29 - 2016,9,6,2016,2899.99,2024-05-02 11:57:31.921611,Datalake
460,3,4,1,2899.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,138770.03148099998,691,4,2016-09-25 00:00:00.000000000,2016-09-27,2016-09-26,3,8,2024-05-02 11:54:57.869750,postgres,False,,True,Trek Fuel EX 8 29 - 2016,9,6,2016,2899.99,2024-05-02 11:57:31.921611,Datalake
460,3,4,1,2899.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,138770.03148099998,691,4,2016-09-25 00:00:00.000000000,2016-09-27,2016-09-26,3,8,2024-05-02 11:54:57.869750,postgres,False,,True,Trek Fuel EX 8 29 - 2016,9,6,2016,2899.99,2024-05-02 11:57:31.921611,Datalake
461,2,4,1,2899.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,138770.03148099998,853,4,2016-09-26 00:00:00.000000000,2016-09-27,2016-09-27,2,7,2024-05-02 11:54:57.869750,postgres,False,,False,Trek Fuel EX 8 29 - 2016,9,6,2016,2899.99,2024-05-02 11:57:31.921611,Datalake
461,2,4,1,2899.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,138770.03148099998,853,4,2016-09-26 00:00:00.000000000,2016-09-27,2016-09-27,2,7,2024-05-02 11:54:57.869750,postgres,False,,False,Trek Fuel EX 8 29 - 2016,9,6,2016,2899.99,2024-05-02 11:57:31.921611,Datalake
461,2,4,1,2899.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,138770.03148099998,853,4,2016-09-26 00:00:00.000000000,2016-09-27,2016-09-27,2,7,2024-05-02 11:54:57.869750,postgres,False,,False,Trek Fuel EX 8 29 - 2016,9,6,2016,2899.99,2024-05-02 11:57:31.921611,Datalake
461,2,4,1,2899.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,138770.03148099998,853,4,2016-09-26 00:00:00.000000000,2016-09-27,2016-09-27,2,7,2024-05-02 11:54:57.869750,postgres,False,,False,Trek Fuel EX 8 29 - 2016,9,6,2016,2899.99,2024-05-02 11:57:31.921611,Datalake
469,2,4,1,2899.99,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,138770.03148099998,1089,4,2016-09-29 00:00:00.000000000,2016-10-02,2016-10-02,2,7,2024-05-02 11:54:57.869750,postgres,False,,True,Trek Fuel EX 8 29 - 2016,9,6,2016,2899.99,2024-05-02 11:57:31.921611,Datalake
469,2,4,1,2899.99,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,138770.03148099998,1089,4,2016-09-29 00:00:00.000000000,2016-10-02,2016-10-02,2,7,2024-05-02 11:54:57.869750,postgres,False,,True,Trek Fuel EX 8 29 - 2016,9,6,2016,2899.99,2024-05-02 11:57:31.921611,Datalake
469,2,4,1,2899.99,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,138770.03148099998,1089,4,2016-09-29 00:00:00.000000000,2016-10-02,2016-10-02,2,7,2024-05-02 11:54:57.869750,postgres,False,,True,Trek Fuel EX 8 29 - 2016,9,6,2016,2899.99,2024-05-02 11:57:31.921611,Datalake
469,2,4,1,2899.99,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,138770.03148099998,1089,4,2016-09-29 00:00:00.000000000,2016-10-02,2016-10-02,2,7,2024-05-02 11:54:57.869750,postgres,False,,True,Trek Fuel EX 8 29 - 2016,9,6,2016,2899.99,2024-05-02 11:57:31.921611,Datalake
476,2,4,2,2899.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,138770.03148099998,559,4,2016-10-01 00:00:00.000000000,2016-10-04,2016-10-02,2,6,2024-05-02 11:54:57.869750,postgres,False,,True,Trek Fuel EX 8 29 - 2016,9,6,2016,2899.99,2024-05-02 11:57:31.921611,Datalake
476,2,4,2,2899.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,138770.03148099998,559,4,2016-10-01 00:00:00.000000000,2016-10-04,2016-10-02,2,6,2024-05-02 11:54:57.869750,postgres,False,,True,Trek Fuel EX 8 29 - 2016,9,6,2016,2899.99,2024-05-02 11:57:31.921611,Datalake
476,2,4,2,2899.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,138770.03148099998,559,4,2016-10-01 00:00:00.000000000,2016-10-04,2016-10-02,2,6,2024-05-02 11:54:57.869750,postgres,False,,True,Trek Fuel EX 8 29 - 2016,9,6,2016,2899.99,2024-05-02 11:57:31.921611,Datalake
476,2,4,2,2899.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,138770.03148099998,559,4,2016-10-01 00:00:00.000000000,2016-10-04,2016-10-02,2,6,2024-05-02 11:54:57.869750,postgres,False,,True,Trek Fuel EX 8 29 - 2016,9,6,2016,2899.99,2024-05-02 11:57:31.921611,Datalake
480,1,4,1,2899.99,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,138770.03148099998,686,4,2016-10-04 00:00:00.000000000,2016-10-07,2016-10-05,1,3,2024-05-02 11:54:57.869750,postgres,False,,False,Trek Fuel EX 8 29 - 2016,9,6,2016,2899.99,2024-05-02 11:57:31.921611,Datalake
480,1,4,1,2899.99,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,138770.03148099998,686,4,2016-10-04 00:00:00.000000000,2016-10-07,2016-10-05,1,3,2024-05-02 11:54:57.869750,postgres,False,,False,Trek Fuel EX 8 29 - 2016,9,6,2016,2899.99,2024-05-02 11:57:31.921611,Datalake
480,1,4,1,2899.99,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,138770.03148099998,686,4,2016-10-04 00:00:00.000000000,2016-10-07,2016-10-05,1,3,2024-05-02 11:54:57.869750,postgres,False,,False,Trek Fuel EX 8 29 - 2016,9,6,2016,2899.99,2024-05-02 11:57:31.921611,Datalake
480,1,4,1,2899.99,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,138770.03148099998,686,4,2016-10-04 00:00:00.000000000,2016-10-07,2016-10-05,1,3,2024-05-02 11:54:57.869750,postgres,False,,False,Trek Fuel EX 8 29 - 2016,9,6,2016,2899.99,2024-05-02 11:57:31.921611,Datalake
509,2,4,2,2899.99,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,138770.03148099998,235,4,2016-10-16 00:00:00.000000000,2016-10-17,2016-10-17,2,7,2024-05-02 11:54:57.869750,postgres,False,,True,Trek Fuel EX 8 29 - 2016,9,6,2016,2899.99,2024-05-02 11:57:31.921611,Datalake
509,2,4,2,2899.99,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,138770.03148099998,235,4,2016-10-16 00:00:00.000000000,2016-10-17,2016-10-17,2,7,2024-05-02 11:54:57.869750,postgres,False,,True,Trek Fuel EX 8 29 - 2016,9,6,2016,2899.99,2024-05-02 11:57:31.921611,Datalake
509,2,4,2,2899.99,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,138770.03148099998,235,4,2016-10-16 00:00:00.000000000,2016-10-17,2016-10-17,2,7,2024-05-02 11:54:57.869750,postgres,False,,True,Trek Fuel EX 8 29 - 2016,9,6,2016,2899.99,2024-05-02 11:57:31.921611,Datalake
509,2,4,2,2899.99,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,138770.03148099998,235,4,2016-10-16 00:00:00.000000000,2016-10-17,2016-10-17,2,7,2024-05-02 11:54:57.869750,postgres,False,,True,Trek Fuel EX 8 29 - 2016,9,6,2016,2899.99,2024-05-02 11:57:31.921611,Datalake
522,1,4,2,2899.99,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,138770.03148099998,724,4,2016-10-23 00:00:00.000000000,2016-10-24,2016-10-24,2,7,2024-05-02 11:54:57.869750,postgres,False,,True,Trek Fuel EX 8 29 - 2016,9,6,2016,2899.99,2024-05-02 11:57:31.921611,Datalake
522,1,4,2,2899.99,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,138770.03148099998,724,4,2016-10-23 00:00:00.000000000,2016-10-24,2016-10-24,2,7,2024-05-02 11:54:57.869750,postgres,False,,True,Trek Fuel EX 8 29 - 2016,9,6,2016,2899.99,2024-05-02 11:57:31.921611,Datalake
522,1,4,2,2899.99,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,138770.03148099998,724,4,2016-10-23 00:00:00.000000000,2016-10-24,2016-10-24,2,7,2024-05-02 11:54:57.869750,postgres,False,,True,Trek Fuel EX 8 29 - 2016,9,6,2016,2899.99,2024-05-02 11:57:31.921611,Datalake
522,1,4,2,2899.99,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,138770.03148099998,724,4,2016-10-23 00:00:00.000000000,2016-10-24,2016-10-24,2,7,2024-05-02 11:54:57.869750,postgres,False,,True,Trek Fuel EX 8 29 - 2016,9,6,2016,2899.99,2024-05-02 11:57:31.921611,Datalake
527,2,4,1,2899.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,138770.03148099998,506,4,2016-10-27 00:00:00.000000000,2016-10-29,2016-10-28,1,2,2024-05-02 11:54:57.869750,postgres,False,,False,Trek Fuel EX 8 29 - 2016,9,6,2016,2899.99,2024-05-02 11:57:31.921611,Datalake
527,2,4,1,2899.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,138770.03148099998,506,4,2016-10-27 00:00:00.000000000,2016-10-29,2016-10-28,1,2,2024-05-02 11:54:57.869750,postgres,False,,False,Trek Fuel EX 8 29 - 2016,9,6,2016,2899.99,2024-05-02 11:57:31.921611,Datalake
527,2,4,1,2899.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,138770.03148099998,506,4,2016-10-27 00:00:00.000000000,2016-10-29,2016-10-28,1,2,2024-05-02 11:54:57.869750,postgres,False,,False,Trek Fuel EX 8 29 - 2016,9,6,2016,2899.99,2024-05-02 11:57:31.921611,Datalake
527,2,4,1,2899.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,138770.03148099998,506,4,2016-10-27 00:00:00.000000000,2016-10-29,2016-10-28,1,2,2024-05-02 11:54:57.869750,postgres,False,,False,Trek Fuel EX 8 29 - 2016,9,6,2016,2899.99,2024-05-02 11:57:31.921611,Datalake
530,2,4,1,2899.99,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,138770.03148099998,773,4,2016-10-28 00:00:00.000000000,2016-10-31,2016-10-31,2,6,2024-05-02 11:54:57.869750,postgres,False,,True,Trek Fuel EX 8 29 - 2016,9,6,2016,2899.99,2024-05-02 11:57:31.921611,Datalake
530,2,4,1,2899.99,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,138770.03148099998,773,4,2016-10-28 00:00:00.000000000,2016-10-31,2016-10-31,2,6,2024-05-02 11:54:57.869750,postgres,False,,True,Trek Fuel EX 8 29 - 2016,9,6,2016,2899.99,2024-05-02 11:57:31.921611,Datalake
530,2,4,1,2899.99,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,138770.03148099998,773,4,2016-10-28 00:00:00.000000000,2016-10-31,2016-10-31,2,6,2024-05-02 11:54:57.869750,postgres,False,,True,Trek Fuel EX 8 29 - 2016,9,6,2016,2899.99,2024-05-02 11:57:31.921611,Datalake
530,2,4,1,2899.99,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,138770.03148099998,773,4,2016-10-28 00:00:00.000000000,2016-10-31,2016-10-31,2,6,2024-05-02 11:54:57.869750,postgres,False,,True,Trek Fuel EX 8 29 - 2016,9,6,2016,2899.99,2024-05-02 11:57:31.921611,Datalake
