order_id,item_id,product_id,quantity,list_price,discount,Extract_time,Source,exchange_rate,list_price_egp
328,1,6,2,469.99,0.1,2024-05-02 11:55:01.355526,postgres,47.8519,22489.914481
329,1,14,2,269.99,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,12919.534481
329,2,8,2,1799.99,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,86132.941481
329,3,23,1,299.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,14355.091481000001
329,4,17,1,429.0,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,20528.4651
329,5,26,2,599.99,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,28710.661481
330,1,21,2,269.99,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,12919.534481
331,1,17,2,429.0,0.1,2024-05-02 11:55:01.355526,postgres,47.8519,20528.4651
332,1,18,2,449.0,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,21485.5031
333,1,18,2,449.0,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,21485.5031
333,2,8,2,1799.99,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,86132.941481
333,3,3,1,999.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,47851.421481
334,1,16,2,599.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,28710.661481
334,2,9,1,2999.99,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,143555.221481
334,3,3,2,999.99,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,47851.421481
335,1,6,1,469.99,0.1,2024-05-02 11:55:01.355526,postgres,47.8519,22489.914481
335,2,2,2,749.99,0.1,2024-05-02 11:55:01.355526,postgres,47.8519,35888.446481
335,3,21,1,269.99,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,12919.534481
336,1,4,1,2899.99,0.1,2024-05-02 11:55:01.355526,postgres,47.8519,138770.03148099998
336,2,12,1,549.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,26318.066481
337,1,18,1,449.0,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,21485.5031
337,2,4,1,2899.99,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,138770.03148099998
338,1,6,2,469.99,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,22489.914481
338,2,10,1,1549.0,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,74122.5931
338,3,22,1,269.99,0.1,2024-05-02 11:55:01.355526,postgres,47.8519,12919.534481
338,4,11,2,1680.99,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,80438.56538100001
338,5,9,1,2999.99,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,143555.221481
339,1,13,1,269.99,0.1,2024-05-02 11:55:01.355526,postgres,47.8519,12919.534481
339,2,15,2,529.99,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,25361.028481
340,1,11,1,1680.99,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,80438.56538100001
340,2,24,1,549.99,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,26318.066481
340,3,13,2,269.99,0.1,2024-05-02 11:55:01.355526,postgres,47.8519,12919.534481
340,4,12,2,549.99,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,26318.066481
340,5,10,2,1549.0,0.1,2024-05-02 11:55:01.355526,postgres,47.8519,74122.5931
341,1,23,2,299.99,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,14355.091481000001
342,1,26,1,599.99,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,28710.661481
342,2,9,1,2999.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,143555.221481
342,3,16,2,599.99,0.1,2024-05-02 11:55:01.355526,postgres,47.8519,28710.661481
343,1,20,2,599.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,28710.661481
343,2,25,1,499.99,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,23925.471481
343,3,5,2,1320.99,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,63211.881381
343,4,10,1,1549.0,0.1,2024-05-02 11:55:01.355526,postgres,47.8519,74122.5931
344,1,22,1,269.99,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,12919.534481
344,2,18,2,449.0,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,21485.5031
344,3,14,1,269.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,12919.534481
345,1,18,2,449.0,0.1,2024-05-02 11:55:01.355526,postgres,47.8519,21485.5031
345,2,24,2,549.99,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,26318.066481
346,1,13,1,269.99,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,12919.534481
346,2,23,1,299.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,14355.091481000001
346,3,21,1,269.99,0.1,2024-05-02 11:55:01.355526,postgres,47.8519,12919.534481
346,4,15,1,529.99,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,25361.028481
346,5,18,2,449.0,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,21485.5031
347,1,23,1,299.99,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,14355.091481000001
348,1,5,2,1320.99,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,63211.881381
348,2,15,2,529.99,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,25361.028481
349,1,20,2,599.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,28710.661481
350,1,6,2,469.99,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,22489.914481
350,2,20,1,599.99,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,28710.661481
350,3,3,1,999.99,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,47851.421481
351,1,4,2,2899.99,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,138770.03148099998
351,2,24,2,549.99,0.1,2024-05-02 11:55:01.355526,postgres,47.8519,26318.066481
351,3,20,1,599.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,28710.661481
351,4,22,2,269.99,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,12919.534481
352,1,11,1,1680.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,80438.56538100001
352,2,14,1,269.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,12919.534481
353,1,2,2,749.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,35888.446481
354,1,21,1,269.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,12919.534481
354,2,19,1,449.0,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,21485.5031
355,1,16,1,599.99,0.1,2024-05-02 11:55:01.355526,postgres,47.8519,28710.661481
355,2,14,2,269.99,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,12919.534481
356,1,23,2,299.99,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,14355.091481000001
356,2,4,1,2899.99,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,138770.03148099998
356,3,13,1,269.99,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,12919.534481
357,1,17,2,429.0,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,20528.4651
357,2,21,2,269.99,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,12919.534481
357,3,24,1,549.99,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,26318.066481
357,4,9,1,2999.99,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,143555.221481
358,1,21,2,269.99,0.1,2024-05-02 11:55:01.355526,postgres,47.8519,12919.534481
358,2,6,2,469.99,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,22489.914481
358,3,8,2,1799.99,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,86132.941481
358,4,18,2,449.0,0.1,2024-05-02 11:55:01.355526,postgres,47.8519,21485.5031
359,1,15,2,529.99,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,25361.028481
359,2,9,2,2999.99,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,143555.221481
359,3,7,2,3999.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,191407.12148099998
360,1,26,1,599.99,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,28710.661481
360,2,7,2,3999.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,191407.12148099998
360,3,13,2,269.99,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,12919.534481
360,4,25,1,499.99,0.1,2024-05-02 11:55:01.355526,postgres,47.8519,23925.471481
361,1,24,2,549.99,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,26318.066481
361,2,6,2,469.99,0.1,2024-05-02 11:55:01.355526,postgres,47.8519,22489.914481
361,3,11,1,1680.99,0.1,2024-05-02 11:55:01.355526,postgres,47.8519,80438.56538100001
362,1,2,1,749.99,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,35888.446481
363,1,21,2,269.99,0.1,2024-05-02 11:55:01.355526,postgres,47.8519,12919.534481
363,2,14,1,269.99,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,12919.534481
363,3,15,1,529.99,0.1,2024-05-02 11:55:01.355526,postgres,47.8519,25361.028481
363,4,20,1,599.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,28710.661481
364,1,25,2,499.99,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,23925.471481
365,1,24,2,549.99,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,26318.066481
366,1,21,1,269.99,0.1,2024-05-02 11:55:01.355526,postgres,47.8519,12919.534481
366,2,4,1,2899.99,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,138770.03148099998
366,3,16,2,599.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,28710.661481
367,1,26,2,599.99,0.1,2024-05-02 11:55:01.355526,postgres,47.8519,28710.661481
367,2,14,1,269.99,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,12919.534481
367,3,10,2,1549.0,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,74122.5931
368,1,5,1,1320.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,63211.881381
368,2,10,2,1549.0,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,74122.5931
368,3,21,2,269.99,0.1,2024-05-02 11:55:01.355526,postgres,47.8519,12919.534481
368,4,19,1,449.0,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,21485.5031
369,1,10,2,1549.0,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,74122.5931
370,1,25,2,499.99,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,23925.471481
370,2,4,2,2899.99,0.1,2024-05-02 11:55:01.355526,postgres,47.8519,138770.03148099998
371,1,14,1,269.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,12919.534481
371,2,12,1,549.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,26318.066481
372,1,11,1,1680.99,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,80438.56538100001
372,2,14,2,269.99,0.1,2024-05-02 11:55:01.355526,postgres,47.8519,12919.534481
372,3,5,1,1320.99,0.1,2024-05-02 11:55:01.355526,postgres,47.8519,63211.881381
373,1,8,2,1799.99,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,86132.941481
373,2,22,1,269.99,0.1,2024-05-02 11:55:01.355526,postgres,47.8519,12919.534481
373,3,19,2,449.0,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,21485.5031
373,4,12,1,549.99,0.1,2024-05-02 11:55:01.355526,postgres,47.8519,26318.066481
373,5,13,1,269.99,0.1,2024-05-02 11:55:01.355526,postgres,47.8519,12919.534481
374,1,10,1,1549.0,0.1,2024-05-02 11:55:01.355526,postgres,47.8519,74122.5931
374,2,7,1,3999.99,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,191407.12148099998
375,1,21,2,269.99,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,12919.534481
375,2,2,2,749.99,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,35888.446481
375,3,4,2,2899.99,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,138770.03148099998
375,4,12,2,549.99,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,26318.066481
376,1,2,2,749.99,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,35888.446481
376,2,23,2,299.99,0.1,2024-05-02 11:55:01.355526,postgres,47.8519,14355.091481000001
377,1,8,1,1799.99,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,86132.941481
377,2,14,1,269.99,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,12919.534481
378,1,26,2,599.99,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,28710.661481
379,1,9,1,2999.99,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,143555.221481
379,2,16,1,599.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,28710.661481
380,1,16,1,599.99,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,28710.661481
380,2,11,2,1680.99,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,80438.56538100001
381,1,21,2,269.99,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,12919.534481
382,1,8,1,1799.99,0.1,2024-05-02 11:55:01.355526,postgres,47.8519,86132.941481
382,2,9,1,2999.99,0.1,2024-05-02 11:55:01.355526,postgres,47.8519,143555.221481
382,3,13,1,269.99,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,12919.534481
383,1,19,1,449.0,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,21485.5031
383,2,22,2,269.99,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,12919.534481
383,3,13,1,269.99,0.1,2024-05-02 11:55:01.355526,postgres,47.8519,12919.534481
383,4,21,2,269.99,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,12919.534481
383,5,14,1,269.99,0.1,2024-05-02 11:55:01.355526,postgres,47.8519,12919.534481
384,1,20,1,599.99,0.1,2024-05-02 11:55:01.355526,postgres,47.8519,28710.661481
384,2,21,2,269.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,12919.534481
384,3,8,1,1799.99,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,86132.941481
384,4,15,1,529.99,0.1,2024-05-02 11:55:01.355526,postgres,47.8519,25361.028481
384,5,4,1,2899.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,138770.03148099998
385,1,21,1,269.99,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,12919.534481
385,2,7,2,3999.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,191407.12148099998
385,3,26,2,599.99,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,28710.661481
386,1,8,1,1799.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,86132.941481
386,2,3,2,999.99,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,47851.421481
386,3,16,2,599.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,28710.661481
387,1,18,1,449.0,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,21485.5031
388,1,19,2,449.0,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,21485.5031
388,2,13,2,269.99,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,12919.534481
388,3,2,1,749.99,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,35888.446481
388,4,11,1,1680.99,0.1,2024-05-02 11:55:01.355526,postgres,47.8519,80438.56538100001
389,1,2,1,749.99,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,35888.446481
389,2,15,2,529.99,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,25361.028481
389,3,10,2,1549.0,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,74122.5931
389,4,5,1,1320.99,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,63211.881381
389,5,9,1,2999.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,143555.221481
390,1,23,1,299.99,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,14355.091481000001
390,2,7,2,3999.99,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,191407.12148099998
390,3,9,1,2999.99,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,143555.221481
391,1,8,1,1799.99,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,86132.941481
391,2,5,2,1320.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,63211.881381
391,3,24,2,549.99,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,26318.066481
392,1,14,2,269.99,0.1,2024-05-02 11:55:01.355526,postgres,47.8519,12919.534481
392,2,3,2,999.99,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,47851.421481
393,1,6,2,469.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,22489.914481
394,1,23,1,299.99,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,14355.091481000001
394,2,16,1,599.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,28710.661481
394,3,14,2,269.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,12919.534481
395,1,14,1,269.99,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,12919.534481
396,1,12,1,549.99,0.1,2024-05-02 11:55:01.355526,postgres,47.8519,26318.066481
396,2,25,2,499.99,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,23925.471481
396,3,5,1,1320.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,63211.881381
397,1,7,1,3999.99,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,191407.12148099998
398,1,8,2,1799.99,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,86132.941481
398,2,18,2,449.0,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,21485.5031
398,3,25,1,499.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,23925.471481
398,4,17,1,429.0,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,20528.4651
399,1,25,1,499.99,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,23925.471481
399,2,11,2,1680.99,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,80438.56538100001
399,3,14,1,269.99,0.1,2024-05-02 11:55:01.355526,postgres,47.8519,12919.534481
400,1,24,2,549.99,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,26318.066481
400,2,9,1,2999.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,143555.221481
400,3,3,2,999.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,47851.421481
401,1,23,1,299.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,14355.091481000001
401,2,10,2,1549.0,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,74122.5931
402,1,6,2,469.99,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,22489.914481
402,2,5,1,1320.99,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,63211.881381
402,3,26,1,599.99,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,28710.661481
403,1,12,2,549.99,0.1,2024-05-02 11:55:01.355526,postgres,47.8519,26318.066481
403,2,7,2,3999.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,191407.12148099998
403,3,22,2,269.99,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,12919.534481
403,4,24,1,549.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,26318.066481
404,1,9,1,2999.99,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,143555.221481
404,2,25,2,499.99,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,23925.471481
404,3,16,2,599.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,28710.661481
405,1,3,2,999.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,47851.421481
405,2,10,2,1549.0,0.1,2024-05-02 11:55:01.355526,postgres,47.8519,74122.5931
405,3,14,2,269.99,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,12919.534481
406,1,4,1,2899.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,138770.03148099998
407,1,20,1,599.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,28710.661481
407,2,5,1,1320.99,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,63211.881381
408,1,18,1,449.0,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,21485.5031
408,2,3,1,999.99,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,47851.421481
408,3,2,2,749.99,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,35888.446481
408,4,17,2,429.0,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,20528.4651
409,1,15,1,529.99,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,25361.028481
409,2,16,2,599.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,28710.661481
409,3,21,1,269.99,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,12919.534481
410,1,25,1,499.99,0.1,2024-05-02 11:55:01.355526,postgres,47.8519,23925.471481
410,2,9,2,2999.99,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,143555.221481
410,3,24,2,549.99,0.1,2024-05-02 11:55:01.355526,postgres,47.8519,26318.066481
411,1,2,1,749.99,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,35888.446481
411,2,26,2,599.99,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,28710.661481
412,1,7,1,3999.99,0.1,2024-05-02 11:55:01.355526,postgres,47.8519,191407.12148099998
412,2,24,1,549.99,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,26318.066481
412,3,17,1,429.0,0.1,2024-05-02 11:55:01.355526,postgres,47.8519,20528.4651
413,1,8,2,1799.99,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,86132.941481
413,2,25,1,499.99,0.1,2024-05-02 11:55:01.355526,postgres,47.8519,23925.471481
413,3,9,1,2999.99,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,143555.221481
414,1,4,2,2899.99,0.1,2024-05-02 11:55:01.355526,postgres,47.8519,138770.03148099998
415,1,3,1,999.99,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,47851.421481
415,2,23,2,299.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,14355.091481000001
415,3,5,1,1320.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,63211.881381
415,4,6,2,469.99,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,22489.914481
416,1,22,1,269.99,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,12919.534481
416,2,14,1,269.99,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,12919.534481
416,3,24,1,549.99,0.1,2024-05-02 11:55:01.355526,postgres,47.8519,26318.066481
417,1,26,2,599.99,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,28710.661481
417,2,6,2,469.99,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,22489.914481
418,1,12,1,549.99,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,26318.066481
418,2,20,1,599.99,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,28710.661481
419,1,9,1,2999.99,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,143555.221481
420,1,17,2,429.0,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,20528.4651
420,2,15,2,529.99,0.1,2024-05-02 11:55:01.355526,postgres,47.8519,25361.028481
420,3,3,2,999.99,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,47851.421481
421,1,6,2,469.99,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,22489.914481
421,2,3,2,999.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,47851.421481
421,3,20,2,599.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,28710.661481
421,4,4,1,2899.99,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,138770.03148099998
421,5,23,2,299.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,14355.091481000001
422,1,20,2,599.99,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,28710.661481
423,1,8,2,1799.99,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,86132.941481
423,2,17,1,429.0,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,20528.4651
423,3,23,2,299.99,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,14355.091481000001
423,4,2,1,749.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,35888.446481
424,1,22,1,269.99,0.1,2024-05-02 11:55:01.355526,postgres,47.8519,12919.534481
424,2,6,1,469.99,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,22489.914481
425,1,6,1,469.99,0.1,2024-05-02 11:55:01.355526,postgres,47.8519,22489.914481
425,2,21,2,269.99,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,12919.534481
425,3,19,1,449.0,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,21485.5031
426,1,10,1,1549.0,0.1,2024-05-02 11:55:01.355526,postgres,47.8519,74122.5931
426,2,23,2,299.99,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,14355.091481000001
427,1,12,2,549.99,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,26318.066481
427,2,15,2,529.99,0.1,2024-05-02 11:55:01.355526,postgres,47.8519,25361.028481
427,3,26,2,599.99,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,28710.661481
428,1,5,2,1320.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,63211.881381
428,2,14,1,269.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,12919.534481
429,1,11,1,1680.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,80438.56538100001
429,2,4,2,2899.99,0.1,2024-05-02 11:55:01.355526,postgres,47.8519,138770.03148099998
429,3,5,2,1320.99,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,63211.881381
429,4,6,1,469.99,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,22489.914481
429,5,2,1,749.99,0.1,2024-05-02 11:55:01.355526,postgres,47.8519,35888.446481
430,1,22,2,269.99,0.1,2024-05-02 11:55:01.355526,postgres,47.8519,12919.534481
430,2,11,1,1680.99,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,80438.56538100001
430,3,4,2,2899.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,138770.03148099998
430,4,13,2,269.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,12919.534481
430,5,8,1,1799.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,86132.941481
431,1,14,2,269.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,12919.534481
431,2,6,1,469.99,0.1,2024-05-02 11:55:01.355526,postgres,47.8519,22489.914481
431,3,18,1,449.0,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,21485.5031
431,4,13,2,269.99,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,12919.534481
431,5,19,1,449.0,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,21485.5031
432,1,10,2,1549.0,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,74122.5931
432,2,7,2,3999.99,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,191407.12148099998
433,1,6,1,469.99,0.1,2024-05-02 11:55:01.355526,postgres,47.8519,22489.914481
433,2,10,1,1549.0,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,74122.5931
433,3,24,1,549.99,0.1,2024-05-02 11:55:01.355526,postgres,47.8519,26318.066481
433,4,4,1,2899.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,138770.03148099998
434,1,21,1,269.99,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,12919.534481
434,2,20,1,599.99,0.1,2024-05-02 11:55:01.355526,postgres,47.8519,28710.661481
434,3,9,1,2999.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,143555.221481
434,4,11,2,1680.99,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,80438.56538100001
434,5,18,2,449.0,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,21485.5031
